request_calc_id,product_type,bank_id,target,position,revenue,rank_true,rank_pred,score,bank_name
e3116378-f28e-407c-828d-f96527360e7e,Микрокредиты,209044,0.0,22,116.23,13.0,9.0,0.08365758754863813,Credit7
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,194902,0.0,2,218.02,1.0,1.0,0.5399999999999996,Займер
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,191204,0.0,3,211.31,2.0,6.0,0.1891117478510029,One click money
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,150495,0.0,5,231.78,3.0,2.0,0.2779438135086671,Веб-займ
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,165221,0.0,6,193.51,4.0,4.0,0.2572741194486983,Турбозайм
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,201603,0.0,10,69.48,5.0,11.0,0.0975609756097561,Деньги сразу
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,194904,0.0,12,82.18,6.0,7.0,0.17264081931236283,Joymoney
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,165135,0.0,13,194.75,7.0,3.0,0.2779438135086671,Срочноденьги
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,196779,0.0,17,213.49,8.0,5.0,0.2572741194486983,До зарплаты
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,209044,0.0,18,137.18,9.0,8.0,0.1395973154362416,Credit7
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,165738,0.0,28,300.66,10.0,12.0,0.09523809523809523,Деньги на дом
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,7778554,1.0,30,204.33,11.0,9.0,0.12920526572403707,Простой вопрос
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,146714,0.0,31,60.16,12.0,10.0,0.10294117647058823,Е заем
e3382559-9c73-405e-bee7-7249dc78ac0c,Микрокредиты,209120,0.0,32,34.64,13.0,13.0,0.04314159292035398,Финмолл
e35b1fa2-65b0-4e45-b6dd-51270306b33e,Кредиты,170,0.0,4,86.15,1.0,2.0,0.08512544802867383,Совкомбанк
e35b1fa2-65b0-4e45-b6dd-51270306b33e,Кредитные карты,170,1.0,10,30.93,2.0,1.0,0.09026548672566372,Совкомбанк
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Кредитные карты,276,0.0,1,0.0,1.0,9.0,0.0006718172657037286,Сбербанк
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,150495,0.0,2,152.36,2.0,2.0,0.15895765472312703,Веб-займ
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,156561,0.0,4,36.23,3.0,5.0,0.02616165560327997,Webbankir
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,165221,0.0,5,147.61,4.0,3.0,0.07002518891687658,Турбозайм
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,143000,0.0,7,69.76,5.0,4.0,0.04459016393442623,Быстроденьги
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,201603,0.0,8,101.32,6.0,7.0,0.02148997134670487,Деньги сразу
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,194902,1.0,9,201.91,7.0,1.0,0.45105328376703835,Займер
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,209119,0.0,12,58.82,8.0,6.0,0.022492401215805473,Надо денег
e35f65a6-0571-4b3c-ace9-7e2cedefcacd,Микрокредиты,146714,1.0,19,36.63,9.0,8.0,0.02148997134670487,Е заем
e364f66a-063a-43c9-8f07-ea73180375c6,Кредитные карты,276,0.0,1,0.0,1.0,6.0,0.0016638935108153079,Сбербанк
e364f66a-063a-43c9-8f07-ea73180375c6,Кредиты,170,1.0,2,123.41,2.0,5.0,0.13398893669330056,Совкомбанк
e364f66a-063a-43c9-8f07-ea73180375c6,Микрокредиты,156561,0.0,4,140.7,3.0,3.0,0.2572741194486983,Webbankir
e364f66a-063a-43c9-8f07-ea73180375c6,Микрокредиты,194902,0.0,5,218.02,4.0,1.0,0.7345679012345679,Займер
e364f66a-063a-43c9-8f07-ea73180375c6,Микрокредиты,150495,0.0,7,231.78,5.0,2.0,0.3117283950617284,Веб-займ
e364f66a-063a-43c9-8f07-ea73180375c6,Микрокредиты,165221,0.0,8,193.51,6.0,4.0,0.22970159611380986,Турбозайм
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,194902,0.0,2,312.5,1.0,1.0,0.7345679012345679,Займер
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,191204,0.0,3,200.49,2.0,7.0,0.2779438135086671,One click money
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,150495,0.0,5,240.94,3.0,2.0,0.45105328376703835,Веб-займ
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,165221,0.0,6,165.5,4.0,3.0,0.3956127080181543,Турбозайм
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,143000,0.0,7,75.29,5.0,4.0,0.3956127080181543,Быстроденьги
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,209119,0.0,9,113.7,6.0,10.0,0.2572741194486983,Надо денег
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,201603,0.0,10,56.42,7.0,14.0,0.17264081931236283,Деньги сразу
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,194904,0.0,11,67.88,8.0,8.0,0.2779438135086671,Joymoney
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,165135,0.0,12,169.32,9.0,6.0,0.33255633255633255,Срочноденьги
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,196779,0.0,16,179.77,10.0,5.0,0.36498150431565973,До зарплаты
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,209044,0.0,17,111.4,11.0,9.0,0.2779438135086671,Credit7
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,165596,0.0,20,47.22,12.0,15.0,0.07002518891687658,Монеза
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,165738,0.0,27,310.86,13.0,11.0,0.23960066555740434,Деньги на дом
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,7778554,1.0,29,220.74,14.0,12.0,0.20630749014454666,Простой вопрос
e3887ae7-22a3-4021-9ece-16b07921c6ae,Микрокредиты,146714,0.0,30,38.81,15.0,13.0,0.20630749014454666,Е заем
e3b3c4de-ca97-4788-b4d5-236452971322,Кредиты,170,1.0,1,123.41,1.0,13.0,0.03509956125548431,Совкомбанк
e3b3c4de-ca97-4788-b4d5-236452971322,Кредитные карты,170,0.0,2,35.21,2.0,7.0,0.10206084396467124,Совкомбанк
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,156561,0.0,5,140.7,3.0,3.0,0.15895765472312703,Webbankir
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,194902,0.0,6,218.02,4.0,1.0,0.6514522821576764,Займер
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,191204,0.0,7,211.31,5.0,8.0,0.08980355472404115,One click money
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,150495,0.0,9,231.78,6.0,2.0,0.1891117478510029,Веб-займ
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,165221,0.0,10,193.51,7.0,5.0,0.1395973154362416,Турбозайм
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,143000,0.0,11,82.42,8.0,4.0,0.15895765472312703,Быстроденьги
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,209119,0.0,13,133.6,9.0,11.0,0.057692307692307696,Надо денег
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,201603,0.0,14,69.48,10.0,14.0,0.02616165560327997,Деньги сразу
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,194904,0.0,16,82.18,11.0,9.0,0.07002518891687658,Joymoney
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,165135,0.0,17,194.75,12.0,6.0,0.12920526572403707,Срочноденьги
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,209044,0.0,22,137.18,13.0,10.0,0.07002518891687658,Credit7
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,165738,0.0,32,300.66,14.0,12.0,0.03744798890429958,Деньги на дом
e3b3c4de-ca97-4788-b4d5-236452971322,Микрокредиты,146714,0.0,35,60.16,15.0,15.0,0.02616165560327997,Е заем
e3c1c612-f06f-4cd8-a1c6-218c81c48f84,Микрокредиты,194902,0.0,2,201.91,1.0,1.0,0.7345679012345679,Займер
e3c1c612-f06f-4cd8-a1c6-218c81c48f84,Микрокредиты,191204,0.0,3,96.34,2.0,5.0,0.17264081931236283,One click money
e3c1c612-f06f-4cd8-a1c6-218c81c48f84,Микрокредиты,150495,0.0,5,152.36,3.0,2.0,0.33255633255633255,Веб-займ
e3c1c612-f06f-4cd8-a1c6-218c81c48f84,Микрокредиты,165221,0.0,6,147.61,4.0,4.0,0.23960066555740434,Турбозайм
e3c1c612-f06f-4cd8-a1c6-218c81c48f84,Микрокредиты,143000,1.0,7,69.76,5.0,3.0,0.2779438135086671,Быстроденьги
e3cf7640-b303-48a6-bd31-0daa9c223083,Кредитные карты,276,1.0,1,0.0,1.0,11.0,0.009633027522935779,Сбербанк
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,156561,0.0,4,140.7,2.0,2.0,0.3116883116883117,Webbankir
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,194902,0.0,5,218.02,3.0,1.0,0.654296875,Займер
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,191204,0.0,6,211.31,4.0,7.0,0.1640571817562968,One click money
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,150495,0.0,8,231.78,5.0,3.0,0.2779438135086671,Веб-займ
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,165221,0.0,9,193.51,6.0,5.0,0.22970159611380986,Турбозайм
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,143000,0.0,10,82.42,7.0,4.0,0.2572741194486983,Быстроденьги
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,209119,0.0,12,133.6,8.0,9.0,0.13875598086124402,Надо денег
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,201603,0.0,13,69.48,9.0,10.0,0.07002518891687658,Деньги сразу
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,194904,0.0,14,82.18,10.0,8.0,0.1395973154362416,Joymoney
e3cf7640-b303-48a6-bd31-0daa9c223083,Микрокредиты,165135,0.0,15,194.75,11.0,6.0,0.1891117478510029,Срочноденьги
e432da1b-e318-4e5d-ad21-eb011f0ccded,Кредитные карты,276,1.0,1,0.0,1.0,1.0,0.0016638935108153079,Сбербанк
e4344351-5fed-4293-8c10-493b709b73bf,Микрокредиты,194902,0.0,1,218.02,1.0,1.0,0.654296875,Займер
e4344351-5fed-4293-8c10-493b709b73bf,Микрокредиты,191204,0.0,2,211.31,2.0,5.0,0.12920526572403707,One click money
e4344351-5fed-4293-8c10-493b709b73bf,Микрокредиты,150495,0.0,3,231.78,3.0,2.0,0.2779438135086671,Веб-займ
e4344351-5fed-4293-8c10-493b709b73bf,Микрокредиты,156561,0.0,5,140.7,4.0,4.0,0.14619883040935672,Webbankir
e4344351-5fed-4293-8c10-493b709b73bf,Микрокредиты,165221,0.0,6,193.51,5.0,3.0,0.17264081931236283,Турбозайм
e4344351-5fed-4293-8c10-493b709b73bf,Микрокредиты,165738,1.0,7,300.66,6.0,6.0,0.07002518891687658,Деньги на дом
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Кредитные карты,276,0.0,3,0.0,1.0,15.0,0.0006718172657037286,Сбербанк
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,156561,0.0,5,134.77,2.0,5.0,0.2779438135086671,Webbankir
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,194902,1.0,6,312.5,3.0,1.0,0.6514522821576764,Займер
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,191204,0.0,7,200.49,4.0,8.0,0.1891117478510029,One click money
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,150495,0.0,9,240.94,5.0,3.0,0.36498150431565973,Веб-займ
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,165221,0.0,10,165.5,6.0,4.0,0.33255633255633255,Турбозайм
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,143000,0.0,11,75.29,7.0,2.0,0.3956127080181543,Быстроденьги
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,209119,0.0,13,113.7,8.0,9.0,0.1891117478510029,Надо денег
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,201603,0.0,14,56.42,9.0,13.0,0.1640571817562968,Деньги сразу
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,194904,0.0,16,67.88,10.0,10.0,0.1891117478510029,Joymoney
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,165135,0.0,17,169.32,11.0,6.0,0.2779438135086671,Срочноденьги
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,196779,0.0,21,179.77,12.0,7.0,0.2779438135086671,До зарплаты
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,209044,0.0,22,111.4,13.0,11.0,0.17264081931236283,Credit7
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,165738,0.0,32,310.86,14.0,14.0,0.1640571817562968,Деньги на дом
e43d99ab-55f7-4c2c-b74f-4c4851ffcc98,Микрокредиты,146714,0.0,35,38.81,15.0,12.0,0.17264081931236283,Е заем
e44ce1bd-185a-4c9e-8c7b-2115cfc8b2ed,Кредитные карты,276,1.0,1,0.0,1.0,1.0,0.002277904328018223,Сбербанк
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,156561,0.0,2,36.23,1.0,2.0,0.3956127080181543,Webbankir
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,194902,0.0,3,201.91,2.0,1.0,0.654296875,Займер
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,191204,0.0,4,96.34,3.0,9.0,0.20630749014454666,One click money
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,150495,0.0,6,152.36,4.0,3.0,0.36498150431565973,Веб-займ
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,165221,0.0,7,147.61,5.0,4.0,0.3295880149812734,Турбозайм
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,143000,0.0,8,69.76,6.0,5.0,0.3295880149812734,Быстроденьги
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,209119,0.0,10,58.82,7.0,11.0,0.1891117478510029,Надо денег
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,201603,0.0,11,101.32,8.0,13.0,0.1395973154362416,Деньги сразу
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,194904,0.0,13,56.45,9.0,10.0,0.20630749014454666,Joymoney
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,165135,0.0,14,92.62,10.0,6.0,0.2779438135086671,Срочноденьги
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,196779,0.0,18,95.12,11.0,7.0,0.2779438135086671,До зарплаты
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,209044,0.0,19,116.23,12.0,8.0,0.22970159611380986,Credit7
e45bf5d0-0c1e-4223-9615-30feb8d287a4,Микрокредиты,165738,1.0,29,222.82,13.0,12.0,0.1640571817562968,Деньги на дом
e460e98e-4690-477c-8943-687a8d6370bc,Кредиты,170,1.0,1,123.41,1.0,1.0,0.05108877721943048,Совкомбанк
e46c3417-5bca-4b97-8a57-16d469958edc,Кредитные карты,276,1.0,1,0.0,1.0,12.0,0.0016638935108153079,Сбербанк
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,194902,0.0,2,312.5,2.0,1.0,0.654296875,Займер
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,191204,0.0,3,200.49,3.0,7.0,0.12920526572403707,One click money
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,150495,0.0,4,240.94,4.0,2.0,0.2572741194486983,Веб-займ
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,156561,0.0,6,134.77,5.0,3.0,0.22970159611380986,Webbankir
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,165221,0.0,7,165.5,6.0,5.0,0.17264081931236283,Турбозайм
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,165738,0.0,8,310.86,7.0,10.0,0.07002518891687658,Деньги на дом
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,143000,0.0,11,75.29,8.0,4.0,0.20630749014454666,Быстроденьги
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,201603,0.0,12,56.42,9.0,11.0,0.04459016393442623,Деньги сразу
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,194904,0.0,14,67.88,10.0,9.0,0.08980355472404115,Joymoney
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,209119,0.0,15,113.7,11.0,8.0,0.09523809523809523,Надо денег
e46c3417-5bca-4b97-8a57-16d469958edc,Микрокредиты,196779,0.0,18,179.77,12.0,6.0,0.1640571817562968,До зарплаты
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Кредитные карты,276,1.0,1,0.0,1.0,11.0,0.009633027522935779,Сбербанк
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,194902,0.0,3,0.0,2.0,1.0,0.7345679012345679,Займер
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,191204,0.0,4,248.54,3.0,7.0,0.1537610619469026,One click money
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,150495,0.0,5,278.06,4.0,2.0,0.33255633255633255,Веб-займ
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,156561,0.0,7,220.66,5.0,3.0,0.3117283950617284,Webbankir
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,165221,0.0,8,198.12,6.0,5.0,0.22970159611380986,Турбозайм
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,165738,0.0,9,254.24,7.0,9.0,0.12920526572403707,Деньги на дом
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,143000,0.0,12,128.11,8.0,4.0,0.23960066555740434,Быстроденьги
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,201603,0.0,13,102.66,9.0,10.0,0.08980355472404115,Деньги сразу
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,209119,0.0,16,85.27,10.0,8.0,0.1537610619469026,Надо денег
e4887e8a-6bef-4054-90be-e7a7c3f80d0d,Микрокредиты,196779,0.0,20,116.16,11.0,6.0,0.20630749014454666,До зарплаты
e48f5e98-0af5-42c0-8249-c99fa8d3d6d8,Микрокредиты,156561,1.0,2,140.7,1.0,2.0,0.08980355472404115,Webbankir
e48f5e98-0af5-42c0-8249-c99fa8d3d6d8,Микрокредиты,194902,0.0,3,218.02,2.0,1.0,0.2779438135086671,Займер
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,156561,0.0,2,140.7,1.0,2.0,0.3956127080181543,Webbankir
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,194902,0.0,3,218.02,2.0,1.0,0.6514522821576764,Займер
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,191204,0.0,4,211.31,3.0,9.0,0.20630749014454666,One click money
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,150495,0.0,6,231.78,4.0,3.0,0.36498150431565973,Веб-займ
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,165221,0.0,7,193.51,5.0,5.0,0.3117283950617284,Турбозайм
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,143000,1.0,8,82.42,6.0,4.0,0.3295880149812734,Быстроденьги
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,209119,0.0,10,133.6,7.0,10.0,0.20630749014454666,Надо денег
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,201603,0.0,11,69.48,8.0,12.0,0.1537610619469026,Деньги сразу
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,194904,0.0,13,82.18,9.0,11.0,0.20630749014454666,Joymoney
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,165135,0.0,14,194.75,10.0,6.0,0.2779438135086671,Срочноденьги
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,196779,0.0,18,213.49,11.0,7.0,0.2779438135086671,До зарплаты
e49df67e-e7c0-4523-8867-4b7c872e6b29,Микрокредиты,209044,0.0,19,137.18,12.0,8.0,0.22970159611380986,Credit7
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Кредитные карты,276,0.0,3,0.0,1.0,8.0,0.009633027522935779,Сбербанк
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Кредиты,170,0.0,4,123.41,2.0,5.0,0.08441193021947101,Совкомбанк
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Кредиты,170,1.0,9,161.67,3.0,6.0,0.08441193021947101,Совкомбанк
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Кредиты,170,0.0,11,166.24,4.0,7.0,0.08441193021947101,Совкомбанк
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Кредитные карты,170,0.0,12,35.21,5.0,3.0,0.32114882506527415,Совкомбанк
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Микрокредиты,194902,0.0,13,218.02,6.0,1.0,0.654296875,Займер
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Микрокредиты,191204,0.0,14,211.31,7.0,4.0,0.1640571817562968,One click money
e4bb6ca5-2610-4e44-be72-4b227ad5bb72,Микрокредиты,150495,0.0,15,231.78,8.0,2.0,0.3295880149812734,Веб-займ
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,191204,0.0,2,211.31,1.0,5.0,0.1891117478510029,One click money
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,150495,0.0,3,231.78,2.0,2.0,0.3295880149812734,Веб-займ
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,156561,0.0,5,140.7,3.0,1.0,0.36498150431565973,Webbankir
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,165221,0.0,6,193.51,4.0,4.0,0.2572741194486983,Турбозайм
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,165738,0.0,7,300.66,5.0,7.0,0.12920526572403707,Деньги на дом
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,143000,0.0,10,82.42,6.0,3.0,0.2779438135086671,Быстроденьги
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,201603,0.0,11,69.48,7.0,8.0,0.0975609756097561,Деньги сразу
e4d6c897-0675-43cf-8b1b-615162640868,Микрокредиты,209119,1.0,14,133.6,8.0,6.0,0.1640571817562968,Надо денег
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Кредитные карты,276,1.0,1,0.0,1.0,15.0,0.009633027522935779,Сбербанк
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,194902,0.0,4,312.5,2.0,1.0,0.7345679012345679,Займер
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,191204,0.0,5,200.49,3.0,9.0,0.1537610619469026,One click money
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,150495,0.0,7,240.94,4.0,2.0,0.2779438135086671,Веб-займ
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,165221,0.0,8,165.5,5.0,4.0,0.20630749014454666,Турбозайм
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,143000,0.0,9,75.29,6.0,3.0,0.22970159611380986,Быстроденьги
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,209119,0.0,11,113.7,7.0,7.0,0.15895765472312703,Надо денег
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,201603,0.0,12,56.42,8.0,12.0,0.09523809523809523,Деньги сразу
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,194904,0.0,14,67.88,9.0,11.0,0.12920526572403707,Joymoney
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,165135,0.0,15,169.32,10.0,5.0,0.1891117478510029,Срочноденьги
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,196779,0.0,19,179.77,11.0,6.0,0.1891117478510029,До зарплаты
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,209044,0.0,20,111.4,12.0,8.0,0.15895765472312703,Credit7
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,165596,0.0,23,47.22,13.0,14.0,0.02616165560327997,Монеза
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,165738,0.0,30,310.86,14.0,10.0,0.1395973154362416,Деньги на дом
e4fe1289-95ae-4a3c-93c9-3320d7d2b957,Микрокредиты,146714,0.0,33,38.81,15.0,13.0,0.09523809523809523,Е заем
e5847385-14a8-42fe-a35e-549653a5f3e9,Кредитные карты,276,0.0,1,0.0,1.0,10.0,0.0016638935108153079,Сбербанк
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,194902,0.0,2,312.5,2.0,1.0,0.7345679012345679,Займер
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,191204,0.0,3,200.49,3.0,6.0,0.3117283950617284,One click money
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,150495,0.0,4,240.94,4.0,2.0,0.5399999999999996,Веб-займ
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,156561,0.0,6,134.77,5.0,5.0,0.36498150431565973,Webbankir
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,165221,0.0,7,165.5,6.0,4.0,0.45105328376703835,Турбозайм
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,143000,0.0,10,75.29,7.0,3.0,0.5399999999999996,Быстроденьги
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,201603,0.0,11,56.42,8.0,9.0,0.2572741194486983,Деньги сразу
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,194904,0.0,13,67.88,9.0,8.0,0.31169858939708117,Joymoney
e5847385-14a8-42fe-a35e-549653a5f3e9,Микрокредиты,209119,1.0,14,113.7,10.0,7.0,0.3117283950617284,Надо денег
e5913063-d8f6-4411-bbb9-8c17d490e4f8,Микрокредиты,194902,1.0,2,312.5,1.0,1.0,0.2572741194486983,Займер
e5913063-d8f6-4411-bbb9-8c17d490e4f8,Микрокредиты,191204,0.0,3,200.49,2.0,3.0,0.03662420382165605,One click money
e5913063-d8f6-4411-bbb9-8c17d490e4f8,Микрокредиты,150495,0.0,5,240.94,3.0,2.0,0.1395973154362416,Веб-займ
