a,b,res
0.6,0.5700000000000001,417234.71
0.6,0.58,417431.28
0.6,0.59,417431.27999999997
0.6,0.6,417431.27999999997
0.6,0.61,417431.27999999997
0.6,0.62,417431.27999999997
0.6,0.63,417597.01
0.6,0.64,417597.01
0.6,0.65,417597.01
0.6,0.66,417597.01
0.6,0.67,417803.19
0.6,0.68,417979.29
0.6,0.6900000000000001,418368.27999999997
0.6,0.7000000000000001,418368.27999999997
0.6,0.71,418368.27999999997
0.6,0.72,418185.47
0.6,0.73,418185.47
0.6,0.74,418185.47
0.6,0.75,418002.66
0.6,0.76,418002.66
0.6,0.77,418002.66
0.6,0.78,418002.66
0.6,0.79,418012.26999999996
0.6,0.8,418012.26999999996
0.6,0.81,418188.32999999996
0.6,0.8200000000000001,418157.39999999997
0.6,0.8300000000000001,418157.39999999997
0.6,0.84,418157.39999999997
0.6,0.85,418157.39999999997
0.6,0.86,418157.39999999997
0.6,0.87,418157.39999999997
0.6,0.88,418051.91
0.6,0.89,418051.91
0.6,0.9,418051.91
0.6,0.91,418052.48
0.6,0.92,418052.48
0.6,0.93,418249.05
0.6,0.9400000000000001,418249.05
0.6,0.9500000000000001,418249.05
0.6,0.96,418445.62
0.6,0.97,418445.62
0.6,0.98,418480.83999999997
0.6,0.99,418656.94
0.6,1.0,418656.94
0.61,0.0,269808.32
0.61,0.01,370082.44999999995
0.61,0.02,386184.87
0.61,0.03,392927.11000000004
0.61,0.04,398711.94
0.61,0.05,400151.4
0.61,0.06,401757.25
0.61,0.07,402825.44000000006
0.61,0.08,403640.37
0.61,0.09,405457.94000000006
0.61,0.1,407982.64
0.61,0.11,409922.67
0.61,0.12,409958.76
0.61,0.13,410079.61
0.61,0.14,412119.09
0.61,0.15,412089.04000000004
0.61,0.16,412741.02
0.61,0.17,413395.28
0.61,0.18,414068.77
0.61,0.19,415620.35
0.61,0.2,415577.55000000005
0.61,0.21,414199.41000000003
0.61,0.22,415262.05000000005
0.61,0.23,414904.19999999995
0.61,0.24,415006.16000000003
0.61,0.25,414790.55000000005
0.61,0.26,414759.63
0.61,0.27,415274.49
0.61,0.28,415104.37
0.61,0.29,415437.25
0.61,0.3,415364.08
0.61,0.31,414758.10000000003
0.61,0.32,414634.94
0.61,0.33,414851.15
0.61,0.34,415476.48
0.61,0.35000000000000003,414615.08999999997
0.61,0.36,414113.20999999996
0.61,0.37,414372.49
0.61,0.38,414342.20999999996
0.61,0.39,414166.54000000004
0.61,0.4,413859.51999999996
0.61,0.41000000000000003,414293.57
0.61,0.42,414393.57999999996
0.61,0.43,415184.23
0.61,0.44,415310.06
0.61,0.45,415662.26
0.61,0.46,415662.26
0.61,0.47000000000000003,415694.98
0.61,0.48,415785.07
0.61,0.49,415785.07
0.61,0.5,415785.07
0.61,0.51,415785.07
0.61,0.52,416820.75
0.61,0.53,417223.08999999997
0.61,0.54,417223.08999999997
0.61,0.55,417223.08999999997
0.61,0.56,417223.08999999997
0.61,0.5700000000000001,417234.71
0.61,0.58,417234.71
0.61,0.59,417431.28
0.61,0.6,417431.27999999997
0.61,0.61,417431.27999999997
0.61,0.62,417431.27999999997
0.61,0.63,417431.27999999997
0.61,0.64,417597.01
0.61,0.65,417597.01
0.61,0.66,417597.01
0.61,0.67,417597.01
0.61,0.68,417803.19
0.61,0.6900000000000001,417803.19
0.61,0.7000000000000001,418368.27999999997
0.61,0.71,418368.27999999997
0.61,0.72,418368.27999999997
0.61,0.73,418185.47
0.61,0.74,418185.47
0.61,0.75,418185.47
0.61,0.76,418002.66
0.61,0.77,418002.66
0.61,0.78,418002.66
0.61,0.79,418002.66
0.61,0.8,418002.66
0.61,0.81,418012.26999999996
0.61,0.8200000000000001,418188.32999999996
0.61,0.8300000000000001,418157.39999999997
0.61,0.84,418157.39999999997
0.61,0.85,418157.39999999997
0.61,0.86,418157.39999999997
0.61,0.87,418157.39999999997
0.61,0.88,418157.39999999997
0.61,0.89,418157.39999999997
0.61,0.9,418051.91
0.61,0.91,418051.91
0.61,0.92,418052.48
0.61,0.93,418052.48
0.61,0.9400000000000001,418052.48
0.61,0.9500000000000001,418249.05
0.61,0.96,418249.05
0.61,0.97,418249.05
0.61,0.98,418445.62
0.61,0.99,418445.62
0.61,1.0,418480.83999999997
0.62,0.0,269633.94000000006
0.62,0.01,369732.33999999997
0.62,0.02,386647.76
0.62,0.03,393114.02
0.62,0.04,397786.88
0.62,0.05,400478.30000000005
0.62,0.06,401887.28
0.62,0.07,403070.14
0.62,0.08,403832.7
0.62,0.09,405680.37
0.62,0.1,408130.9
0.62,0.11,410010.56999999995
0.62,0.12,409996.9
0.62,0.13,410404.29000000004
0.62,0.14,412396.62
0.62,0.15,412117.38
0.62,0.16,412764.5
0.62,0.17,413395.28
0.62,0.18,413361.56000000006
0.62,0.19,414449.25
0.62,0.2,415763.56000000006
0.62,0.21,415037.22
0.62,0.22,415163.75
0.62,0.23,414619.72
0.62,0.24,414997.07
0.62,0.25,415071.64
0.62,0.26,415087.23
0.62,0.27,414742.5
0.62,0.28,415126.83
0.62,0.29,415357.59
0.62,0.3,415213.17000000004
0.62,0.31,414935.58999999997
0.62,0.32,414802.24
0.62,0.33,414435.94
0.62,0.34,413119.87
0.62,0.35000000000000003,413309.85
0.62,0.36,413943.71
0.62,0.37,413773.35
0.62,0.38,413513.72
0.62,0.39,413745.1
0.62,0.4,413859.51999999996
0.62,0.41000000000000003,414192.13
0.62,0.42,414393.57999999996
0.62,0.43,414804.85
0.62,0.44,415184.23
0.62,0.45,415310.06
0.62,0.46,415662.26
0.62,0.47000000000000003,415662.26
0.62,0.48,415785.07
0.62,0.49,415785.07
0.62,0.5,415785.07
0.62,0.51,415785.07
0.62,0.52,415785.07
0.62,0.53,416820.75
0.62,0.54,417223.08999999997
0.62,0.55,417223.08999999997
0.62,0.56,417223.08999999997
0.62,0.5700000000000001,417223.08999999997
0.62,0.58,417234.71
0.62,0.59,417234.71
0.62,0.6,417431.28
0.62,0.61,417431.27999999997
0.62,0.62,417431.27999999997
0.62,0.63,417431.27999999997
0.62,0.64,417431.27999999997
0.62,0.65,417597.01
0.62,0.66,417597.01
0.62,0.67,417597.01
0.62,0.68,417597.01
0.62,0.6900000000000001,417803.19
0.62,0.7000000000000001,417803.19
0.62,0.71,418185.47
0.62,0.72,418368.27999999997
0.62,0.73,418368.27999999997
0.62,0.74,418185.47
0.62,0.75,418185.47
0.62,0.76,418185.47
0.62,0.77,418002.66
0.62,0.78,418002.66
0.62,0.79,418002.66
0.62,0.8,418002.66
0.62,0.81,418002.66
0.62,0.8200000000000001,418012.26999999996
0.62,0.8300000000000001,418188.32999999996
0.62,0.84,418157.39999999997
0.62,0.85,418157.39999999997
0.62,0.86,418157.39999999997
0.62,0.87,418157.39999999997
0.62,0.88,418157.39999999997
0.62,0.89,418157.39999999997
0.62,0.9,418157.39999999997
0.62,0.91,418051.91
0.62,0.92,418051.91
0.62,0.93,418051.91
0.62,0.9400000000000001,418052.48
0.62,0.9500000000000001,418052.48
0.62,0.96,418249.05
0.62,0.97,418249.05
0.62,0.98,418249.05
0.62,0.99,418445.62
0.62,1.0,418445.62
0.63,0.0,269633.94000000006
0.63,0.01,369784.12
0.63,0.02,386825.24
0.63,0.03,393085.06000000006
0.63,0.04,397795.41000000003
0.63,0.05,401172.93
0.63,0.06,401595.26
0.63,0.07,403094.97
0.63,0.08,403740.14
0.63,0.09,405206.80000000005
0.63,0.1,408335.44000000006
0.63,0.11,410149.33999999997
0.63,0.12,410247.8
0.63,0.13,409932.9
0.63,0.14,410948.82
0.63,0.15,412295.80000000005
0.63,0.16,412094.47
0.63,0.17,413206.58
0.63,0.18,413611.44
0.63,0.19,414341.66000000003
0.63,0.2,415587.63
0.63,0.21,415537.87
0.63,0.22,414356.94000000006
0.63,0.23,414942.41000000003
0.63,0.24,415043.47
0.63,0.25,415212.57999999996
0.63,0.26,414963.82
0.63,0.27,414503.95999999996
0.63,0.28,415267.08
0.63,0.29,414889.77
0.63,0.3,415047.55
0.63,0.31,415104.3
0.63,0.32,414055.06000000006
0.63,0.33,412615.15
0.63,0.34,412309.94999999995
0.63,0.35000000000000003,413151.97000000003
0.63,0.36,413267.25
0.63,0.37,413377.77
0.63,0.38,413176.24
0.63,0.39,413403.27
0.63,0.4,413745.1
0.63,0.41000000000000003,413859.51999999996
0.63,0.42,414192.13
0.63,0.43,414393.57999999996
0.63,0.44,415001.42
0.63,0.45,415310.06
0.63,0.46,415486.16000000003
0.63,0.47000000000000003,415662.26
0.63,0.48,415662.26
0.63,0.49,415785.07
0.63,0.5,415785.07
0.63,0.51,415785.07
0.63,0.52,415785.07
0.63,0.53,416820.75
0.63,0.54,416820.75
0.63,0.55,417223.08999999997
0.63,0.56,417223.08999999997
0.63,0.5700000000000001,417223.08999999997
0.63,0.58,417223.08999999997
0.63,0.59,417234.71
0.63,0.6,417234.71
0.63,0.61,417431.28
0.63,0.62,417431.27999999997
0.63,0.63,417431.27999999997
0.63,0.64,417431.27999999997
0.63,0.65,417431.27999999997
0.63,0.66,417597.01
0.63,0.67,417597.01
0.63,0.68,417597.01
0.63,0.6900000000000001,417597.01
0.63,0.7000000000000001,417803.19
0.63,0.71,417803.19
0.63,0.72,418185.47
0.63,0.73,418368.27999999997
0.63,0.74,418368.27999999997
0.63,0.75,418185.47
0.63,0.76,418185.47
0.63,0.77,418185.47
0.63,0.78,418185.47
0.63,0.79,418002.66
0.63,0.8,418002.66
0.63,0.81,418002.66
0.63,0.8200000000000001,418002.66
0.63,0.8300000000000001,418012.26999999996
0.63,0.84,418012.26999999996
0.63,0.85,418188.32999999996
0.63,0.86,418157.39999999997
0.63,0.87,418157.39999999997
0.63,0.88,418157.39999999997
0.63,0.89,418157.39999999997
0.63,0.9,418157.39999999997
0.63,0.91,418157.39999999997
0.63,0.92,418157.39999999997
0.63,0.93,418051.91
0.63,0.9400000000000001,418051.91
0.63,0.9500000000000001,418052.48
0.63,0.96,418052.48
0.63,0.97,418052.48
0.63,0.98,418249.05
0.63,0.99,418249.05
0.63,1.0,418249.05
0.64,0.0,269633.94000000006
0.64,0.01,369510.79000000004
0.64,0.02,387402.58999999997
0.64,0.03,393583.44
0.64,0.04,397613.39
0.64,0.05,401137.83999999997
0.64,0.06,401612.55000000005
0.64,0.07,403397.51
0.64,0.08,404270.66
0.64,0.09,405639.65
0.64,0.1,408485.99
0.64,0.11,410314.97
0.64,0.12,409939.39
0.64,0.13,410191.41000000003
0.64,0.14,410768.77999999997
0.64,0.15,412502.08999999997
0.64,0.16,411806.62
0.64,0.17,413058.21
0.64,0.18,413425.57
0.64,0.19,414137.56
0.64,0.2,415388.16000000003
0.64,0.21,415682.56000000006
0.64,0.22,415556.36000000004
0.64,0.23,415303.02
0.64,0.24,415043.47
0.64,0.25,415089.17
0.64,0.26,414815.97000000003
0.64,0.27,414672.08999999997
0.64,0.28,414417.93
0.64,0.29,414886.36
0.64,0.3,414835.2
0.64,0.31,414357.12
0.64,0.32,412891.37
0.64,0.33,412095.31
0.64,0.34,412358.25
0.64,0.35000000000000003,411772.03
0.64,0.36,412574.41
0.64,0.37,412852.95
0.64,0.38,413176.24
0.64,0.39,413281.73
0.64,0.4,413745.1
0.64,0.41000000000000003,413859.51999999996
0.64,0.42,413859.51999999996
0.64,0.43,414293.57
0.64,0.44,414393.57999999996
0.64,0.45,415184.23
0.64,0.46,415310.06
0.64,0.47000000000000003,415662.26
0.64,0.48,415662.26
0.64,0.49,415662.26
0.64,0.5,415785.07
0.64,0.51,415785.07
0.64,0.52,415785.07
0.64,0.53,415785.07
0.64,0.54,416820.75
0.64,0.55,417017.32
0.64,0.56,417223.08999999997
0.64,0.5700000000000001,417223.08999999997
0.64,0.58,417223.08999999997
0.64,0.59,417223.08999999997
0.64,0.6,417234.71
0.64,0.61,417234.71
0.64,0.62,417431.28
0.64,0.63,417431.27999999997
0.64,0.64,417431.27999999997
0.64,0.65,417431.27999999997
0.64,0.66,417431.27999999997
0.64,0.67,417597.01
0.64,0.68,417597.01
0.64,0.6900000000000001,417597.01
0.64,0.7000000000000001,417597.01
0.64,0.71,417803.19
0.64,0.72,417803.19
0.64,0.73,418185.47
0.64,0.74,418368.27999999997
0.64,0.75,418368.27999999997
0.64,0.76,418368.27999999997
0.64,0.77,418185.47
0.64,0.78,418185.47
0.64,0.79,418185.47
0.64,0.8,418002.66
0.64,0.81,418002.66
0.64,0.8200000000000001,418002.66
0.64,0.8300000000000001,418002.66
0.64,0.84,418002.66
0.64,0.85,418012.26999999996
0.64,0.86,418188.32999999996
0.64,0.87,418157.39999999997
0.64,0.88,418157.39999999997
0.64,0.89,418157.39999999997
0.64,0.9,418157.39999999997
0.64,0.91,418157.39999999997
0.64,0.92,418157.39999999997
0.64,0.93,418157.39999999997
0.64,0.9400000000000001,418051.91
0.64,0.9500000000000001,418051.91
0.64,0.96,418051.91
0.64,0.97,418052.48
0.64,0.98,418052.48
0.64,0.99,418249.05
0.64,1.0,418249.05
0.65,0.0,269558.73
0.65,0.01,369667.13
0.65,0.02,387661.14
0.65,0.03,393792.24
0.65,0.04,397574.97000000003
0.65,0.05,401231.02
0.65,0.06,401891.6
0.65,0.07,403511.9
0.65,0.08,404481.97
0.65,0.09,405728.05
0.65,0.1,407591.62
0.65,0.11,410337.57
0.65,0.12,410795.57
0.65,0.13,410400.03
0.65,0.14,411055.57
0.65,0.15,412597.0
0.65,0.16,412612.99
0.65,0.17,413125.28
0.65,0.18,413567.24
0.65,0.19,413502.64
0.65,0.2,415684.57000000007
0.65,0.21,416115.39
0.65,0.22,415639.00000000006
0.65,0.23,415303.02
0.65,0.24,415152.73000000004
0.65,0.25,414802.77
0.65,0.26,414984.10000000003
0.65,0.27,414639.25
0.65,0.28,414358.1
0.65,0.29,415296.41000000003
0.65,0.3,414350.63
0.65,0.31,412691.9
0.65,0.32,412507.34
0.65,0.33,412100.78
0.65,0.34,411428.98000000004
0.65,0.35000000000000003,411144.08
0.65,0.36,411764.63
0.65,0.37,412670.14
0.65,0.38,412852.95
0.65,0.39,413176.24
0.65,0.4,413403.27
0.65,0.41000000000000003,413745.1
0.65,0.42,413859.51999999996
0.65,0.43,414192.13
0.65,0.44,414393.57999999996
0.65,0.45,414393.57999999996
0.65,0.46,415184.23
0.65,0.47000000000000003,415310.06
0.65,0.48,415662.26
0.65,0.49,415662.26
0.65,0.5,415694.98
0.65,0.51,415785.07
0.65,0.52,415785.07
0.65,0.53,415785.07
0.65,0.54,415785.07
0.65,0.55,416820.75
0.65,0.56,417017.32
0.65,0.5700000000000001,417223.08999999997
0.65,0.58,417223.08999999997
0.65,0.59,417223.08999999997
0.65,0.6,417223.08999999997
0.65,0.61,417234.71
0.65,0.62,417234.71
0.65,0.63,417431.28
0.65,0.64,417431.27999999997
0.65,0.65,417431.27999999997
0.65,0.66,417431.27999999997
0.65,0.67,417431.27999999997
0.65,0.68,417597.01
0.65,0.6900000000000001,417597.01
0.65,0.7000000000000001,417597.01
0.65,0.71,417597.01
0.65,0.72,417803.19
0.65,0.73,417803.19
0.65,0.74,417979.29
0.65,0.75,418368.27999999997
0.65,0.76,418368.27999999997
0.65,0.77,418368.27999999997
0.65,0.78,418185.47
0.65,0.79,418185.47
0.65,0.8,418185.47
0.65,0.81,418002.66
0.65,0.8200000000000001,418002.66
0.65,0.8300000000000001,418002.66
0.65,0.84,418002.66
0.65,0.85,418002.66
0.65,0.86,418012.26999999996
0.65,0.87,418188.32999999996
0.65,0.88,418157.39999999997
0.65,0.89,418157.39999999997
0.65,0.9,418157.39999999997
0.65,0.91,418157.39999999997
0.65,0.92,418157.39999999997
0.65,0.93,418157.39999999997
0.65,0.9400000000000001,418157.39999999997
0.65,0.9500000000000001,418157.39999999997
0.65,0.96,418051.91
0.65,0.97,418051.91
0.65,0.98,418052.48
0.65,0.99,418052.48
0.65,1.0,418052.48
0.66,0.0,269558.73
0.66,0.01,369788.94
0.66,0.02,388095.07
0.66,0.03,394441.30000000005
0.66,0.04,396875.92000000004
0.66,0.05,401541.92000000004
0.66,0.06,402305.49
0.66,0.07,403712.26
0.66,0.08,404980.79000000004
0.66,0.09,405989.26
0.66,0.1,407361.56999999995
0.66,0.11,408757.03
0.66,0.12,410923.5
0.66,0.13,411093.45
0.66,0.14,411090.01
0.66,0.15,412654.07000000007
0.66,0.16,412489.58
0.66,0.17,412542.76
0.66,0.18,412823.36
0.66,0.19,413608.86000000004
0.66,0.2,414693.49
0.66,0.21,415915.29000000004
0.66,0.22,415702.25000000006
0.66,0.23,414634.30000000005
0.66,0.24,414900.41000000003
0.66,0.25,414942.49
0.66,0.26,414747.88
0.66,0.27,414594.12
0.66,0.28,414333.28
0.66,0.29,413524.62
0.66,0.3,412654.12
0.66,0.31,412307.87
0.66,0.32,412402.84
0.66,0.33,411705.2
0.66,0.34,410806.03
0.66,0.35000000000000003,411144.08
0.66,0.36,411174.92
0.66,0.37,412061.21
0.66,0.38,412852.95
0.66,0.39,413176.24
0.66,0.4,413281.73
0.66,0.41000000000000003,413403.27
0.66,0.42,413745.1
0.66,0.43,413859.51999999996
0.66,0.44,414192.13
0.66,0.45,414393.57999999996
0.66,0.46,414804.85
0.66,0.47000000000000003,415310.06
0.66,0.48,415310.06
0.66,0.49,415662.26
0.66,0.5,415662.26
0.66,0.51,415694.98
0.66,0.52,415785.07
0.66,0.53,415785.07
0.66,0.54,415785.07
0.66,0.55,415785.07
0.66,0.56,416820.75
0.66,0.5700000000000001,417017.32
0.66,0.58,417223.08999999997
0.66,0.59,417223.08999999997
0.66,0.6,417223.08999999997
0.66,0.61,417223.08999999997
0.66,0.62,417234.71
0.66,0.63,417234.71
0.66,0.64,417431.28
0.66,0.65,417431.27999999997
0.66,0.66,417431.27999999997
0.66,0.67,417431.27999999997
0.66,0.68,417431.27999999997
0.66,0.6900000000000001,417431.27999999997
0.66,0.7000000000000001,417597.01
0.66,0.71,417597.01
0.66,0.72,417597.01
0.66,0.73,417803.19
0.66,0.74,417803.19
0.66,0.75,417979.29
0.66,0.76,418368.27999999997
0.66,0.77,418368.27999999997
0.66,0.78,418368.27999999997
0.66,0.79,418185.47
0.66,0.8,418185.47
0.66,0.81,418185.47
0.66,0.8200000000000001,418002.66
0.66,0.8300000000000001,418002.66
0.66,0.84,418002.66
0.66,0.85,418002.66
0.66,0.86,418002.66
0.66,0.87,418012.26999999996
0.66,0.88,418012.26999999996
0.66,0.89,418188.32999999996
0.66,0.9,418157.39999999997
0.66,0.91,418157.39999999997
0.66,0.92,418157.39999999997
0.66,0.93,418157.39999999997
0.66,0.9400000000000001,418157.39999999997
0.66,0.9500000000000001,418157.39999999997
0.66,0.96,418157.39999999997
0.66,0.97,418051.91
0.66,0.98,418051.91
0.66,0.99,418051.91
0.66,1.0,418052.48
0.67,0.0,269558.73
0.67,0.01,370638.23000000004
0.67,0.02,389153.70999999996
0.67,0.03,394732.09
0.67,0.04,396957.81000000006
0.67,0.05,401581.69000000006
0.67,0.06,402885.1
0.67,0.07,404253.64
0.67,0.08,404359.97
0.67,0.09,405973.13999999996
0.67,0.1,407418.82999999996
0.67,0.11,408957.11
0.67,0.12,411016.28
0.67,0.13,411028.95999999996
0.67,0.14,411190.81
0.67,0.15,411818.73
0.67,0.16,412739.46
0.67,0.17,412045.19999999995
0.67,0.18,413076.64
0.67,0.19,413669.81
0.67,0.2,414588.0
0.67,0.21,416091.59
0.67,0.22,416092.87000000005
0.67,0.23,415514.36
0.67,0.24,414874.32000000007
0.67,0.25,414628.63
0.67,0.26,414948.25
0.67,0.27,414645.29000000004
0.67,0.28,413745.94
0.67,0.29,412168.69
0.67,0.3,412470.58
0.67,0.31,412396.35
0.67,0.32,411888.01
0.67,0.33,411108.08999999997
0.67,0.34,410806.03
0.67,0.35000000000000003,410806.03
0.67,0.36,411144.08
0.67,0.37,411764.63
0.67,0.38,412267.39
0.67,0.39,412852.95
0.67,0.4,413176.24
0.67,0.41000000000000003,413206.69999999995
0.67,0.42,413745.1
0.67,0.43,413859.51999999996
0.67,0.44,413859.51999999996
0.67,0.45,414192.13
0.67,0.46,414393.57999999996
0.67,0.47000000000000003,415184.23
0.67,0.48,415310.06
0.67,0.49,415662.26
0.67,0.5,415662.26
0.67,0.51,415662.26
0.67,0.52,415785.07
0.67,0.53,415785.07
0.67,0.54,415785.07
0.67,0.55,415785.07
0.67,0.56,415785.07
0.67,0.5700000000000001,416820.75
0.67,0.58,417017.32
0.67,0.59,417223.08999999997
0.67,0.6,417223.08999999997
0.67,0.61,417223.08999999997
0.67,0.62,417223.08999999997
0.67,0.63,417234.71
0.67,0.64,417234.71
0.67,0.65,417431.28
0.67,0.66,417431.27999999997
0.67,0.67,417431.27999999997
0.67,0.68,417431.27999999997
0.67,0.6900000000000001,417431.27999999997
0.67,0.7000000000000001,417431.27999999997
0.67,0.71,417597.01
0.67,0.72,417597.01
0.67,0.73,417597.01
0.67,0.74,417803.19
0.67,0.75,417803.19
0.67,0.76,417979.29
0.67,0.77,418368.27999999997
0.67,0.78,418368.27999999997
0.67,0.79,418368.27999999997
0.67,0.8,418185.47
0.67,0.81,418185.47
0.67,0.8200000000000001,418185.47
0.67,0.8300000000000001,418002.66
0.67,0.84,418002.66
0.67,0.85,418002.66
0.67,0.86,418002.66
0.67,0.87,418002.66
0.67,0.88,418012.26999999996
0.67,0.89,418012.26999999996
0.67,0.9,418188.32999999996
0.67,0.91,418157.39999999997
0.67,0.92,418157.39999999997
0.67,0.93,418157.39999999997
0.67,0.9400000000000001,418157.39999999997
0.67,0.9500000000000001,418157.39999999997
0.67,0.96,418157.39999999997
0.67,0.97,418157.39999999997
0.67,0.98,418157.39999999997
0.67,0.99,418051.91
0.67,1.0,418051.91
0.68,0.0,269483.52
0.68,0.01,363771.45000000007
0.68,0.02,389669.75
0.68,0.03,394947.71
0.68,0.04,397097.85
0.68,0.05,400936.63000000006
0.68,0.06,402862.25
0.68,0.07,404400.42000000004
0.68,0.08,404928.46
0.68,0.09,406081.23
0.68,0.1,406945.12
0.68,0.11,409281.79000000004
0.68,0.12,411169.04000000004
0.68,0.13,411168.87
0.68,0.14,410616.74
0.68,0.15,411249.35000000003
0.68,0.16,412370.12
0.68,0.17,411855.75
0.68,0.18,413552.33
0.68,0.19,414042.48
0.68,0.2,414447.30000000005
0.68,0.21,415583.98000000004
0.68,0.22,416056.10000000003
0.68,0.23,415183.02999999997
0.68,0.24,414778.21
0.68,0.25,414930.64
0.68,0.26,414722.61
0.68,0.27,413871.29000000004
0.68,0.28,411704.1
0.68,0.29,411618.42000000004
0.68,0.3,412102.32999999996
0.68,0.31,411467.94999999995
0.68,0.32,410908.62
0.68,0.33,411108.08999999997
0.68,0.34,411108.08999999997
0.68,0.35000000000000003,410806.03
0.68,0.36,411144.08
0.68,0.37,410978.35
0.68,0.38,412061.21
0.68,0.39,412670.14
0.68,0.4,413070.75
0.68,0.41000000000000003,413176.24
0.68,0.42,413403.27
0.68,0.43,413745.1
0.68,0.44,413859.51999999996
0.68,0.45,414192.13
0.68,0.46,414393.57999999996
0.68,0.47000000000000003,414393.57999999996
0.68,0.48,415184.23
0.68,0.49,415310.06
0.68,0.5,415662.26
0.68,0.51,415662.26
0.68,0.52,415662.26
0.68,0.53,415785.07
0.68,0.54,415785.07
0.68,0.55,415785.07
0.68,0.56,415785.07
0.68,0.5700000000000001,415785.07
0.68,0.58,416820.75
0.68,0.59,417017.32
0.68,0.6,417223.08999999997
0.68,0.61,417223.08999999997
0.68,0.62,417223.08999999997
0.68,0.63,417223.08999999997
0.68,0.64,417234.71
0.68,0.65,417234.71
0.68,0.66,417431.28
0.68,0.67,417431.27999999997
0.68,0.68,417431.27999999997
0.68,0.6900000000000001,417431.27999999997
0.68,0.7000000000000001,417431.27999999997
0.68,0.71,417431.27999999997
0.68,0.72,417597.01
0.68,0.73,417597.01
0.68,0.74,417597.01
0.68,0.75,417803.19
0.68,0.76,417803.19
0.68,0.77,417979.29
0.68,0.78,418368.27999999997
0.68,0.79,418368.27999999997
0.68,0.8,418368.27999999997
0.68,0.81,418185.47
0.68,0.8200000000000001,418185.47
0.68,0.8300000000000001,418185.47
0.68,0.84,418185.47
0.68,0.85,418002.66
0.68,0.86,418002.66
0.68,0.87,418002.66
0.68,0.88,418002.66
0.68,0.89,418002.66
0.68,0.9,418012.26999999996
0.68,0.91,418188.32999999996
0.68,0.92,418157.39999999997
0.68,0.93,418157.39999999997
0.68,0.9400000000000001,418157.39999999997
0.68,0.9500000000000001,418157.39999999997
0.68,0.96,418157.39999999997
0.68,0.97,418157.39999999997
0.68,0.98,418157.39999999997
0.68,0.99,418157.39999999997
0.68,1.0,418051.91
0.6900000000000001,0.0,269483.52
0.6900000000000001,0.01,360377.67000000004
0.6900000000000001,0.02,387504.50000000006
0.6900000000000001,0.03,395637.67
0.6900000000000001,0.04,397035.39
0.6900000000000001,0.05,400862.07
0.6900000000000001,0.06,402687.35000000003
0.6900000000000001,0.07,405412.28
